"","entity_id","entity_name","sex","pronoun","race","urm","gender_urm","pronoun_urm","public_health_researcher","practitioner","non_public_health_researcher","policymaker","industry_expert","celebrity","journalist","expertise_label_by_relative_expertise","expertise_label_by_relative_reach","news_count","weights","subclass"
"2659",669034554,"marcia flicker","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",2,0.614503816793893,"27"
"2660",3197518825,"marcia imbeau","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.204834605597964,"31"
"2661",1909848161,"marcia mcnutt","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.204834605597964,"31"
"2662",774240828,"marcia o malley","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"2663",3492184788,"marco cambielli","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2664",3158096483,"marco percoco","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2665",1670672379,"marco rubio","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",3,0.808206106870229,"7"
"2666",2390119755,"marco sandrone","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2667",4121149291,"marco vergano","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1.00241704783613,"3"
"2668",4218597095,"margaret brennan","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",5,1.10925817185359,"13"
"2669",3333657843,"margaret hamburg","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.2674141221374,"10"
"2671",856381113,"margaret p battin","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"2672",459124430,"margaret stock","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","Yes","No","No","policymaker","policymaker",1,0.819338422391858,"53"
"2673",2497578321,"margaret zacharin","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.773479928601268,"14"
"2674",236339299,"margo anderson","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",2,2.59115776081425,"37"
"2675",516950921,"margot roosevelt","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"2676",1646697134,"marguerite neill","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2677",2740869308,"maria bartiromo","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",4,1.10925817185359,"13"
"2678",1359216493,"maria bottazzi","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"2679",3931964725,"maria da gloria teixeira","Female","She","Latinx","Yes","urm_female","urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1,"14"
"2680",1878086180,"maria jose sierra","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.788613231552163,"39"
"2681",1551260050,"maria mictha coffey","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","Yes","No","celebrity","celebrity",1,1.50212044105174,"41"
"2682",2220556827,"maria pena","Female","She","Latinx","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"6"
"2683",2265026167,"maria repnikova","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",5,0.887079000621106,"32"
"2684",1450916291,"maria rita gismondo","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",3,1.2674141221374,"10"
"2685",4269626907,"maria rosaria capobianchi","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.788613231552163,"39"
"2686",2323358483,"maria van kerkhove","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",89,0.788613231552163,"39"
"2687",120725104,"mariah carey","Female","She","Other/Mixed","Yes","urm_female","urm_she","No","No","No","No","Yes","Yes","No","industry_expert","industry_expert",1,1,"61"
"2688",2640695850,"mariam tokhi","Female","She","Middle Eastern","Yes","urm_female","urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1,"6"
"2689",1333353612,"marian liu","Female","She","East Asian","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"2690",1140150465,"mariana chilton","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,2.25318066157761,"60"
"2691",1482101960,"marianne gausche hill","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.2674141221374,"10"
"2692",3060804970,"marianne hamra","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.80254452926209,"11"
"2693",911640374,"marick masters","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","Yes","No","No","non_public_health_researcher","policymaker",1,0.643765903307888,"49"
"2694",243555314,"marie harf","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","Yes","policymaker","policymaker",1,4.50636132315522,"42"
"2695",1380415432,"marie land","Female","She","White/European","No","non_urm_female","non_urm_she","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.80254452926209,"11"
"2696",2396027734,"marie paule kieny","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","Yes","No","No","public_health_researcher","policymaker",2,2.25318066157761,"60"
"2697",2297194550,"mariell jessup","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",2,0.726832471476648,"24"
"2698",1226660559,"marila gennaro","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2700",2334358427,"marina abramovic","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","Yes","Yes","No","industry_expert","industry_expert",1,4.50636132315522,"61"
"2701",164869899,"mario alparone","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.547501843000166,"8"
"2702",2461715166,"marion koopmans","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",10,0.788613231552163,"39"
"2703",1489869302,"marion nestle","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",2,0.788613231552163,"39"
"2704",1398169819,"marisa erasmus","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.773479928601268,"14"
"2705",149356270,"marisa iati","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"2706",2870150013,"marise payne","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",3,2.59115776081425,"37"
"2707",276014262,"marissa levine","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2708",3984988407,"marjorie jenkins","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,1.00141362736783,"51"
"2709",3151398177,"mark ali","Male","He","South Asian","Yes","urm_male","urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",14,1,"3"
"2710",264342925,"mark arsenault","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",1,0.518430948681574,"2"
"2711",1239747436,"mark carney","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","Yes","No","No","non_public_health_researcher","policymaker",1,0.643765903307888,"49"
"2712",4265843966,"mark cuban","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","Yes","No","industry_expert","industry_expert",1,0.450636132315522,"47"
"2713",279413351,"mark denison","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",5,1.00241704783613,"3"
"2714",404726424,"mark duggan","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",2,0.672591242261973,"4"
"2715",54542418,"mark dworkin","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"2716",789041953,"mark e escott","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",15,1.00241704783613,"3"
"2717",4158056142,"mark eisner","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",2,0.751060220525869,"21"
"2718",611775803,"mark finley","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","Yes","No","No","non_public_health_researcher","policymaker",1,0.643765903307888,"49"
"2719",3073280363,"mark fretz","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2720",101606789,"mark ghaly","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",24,0.951091334535272,"19"
"2721",1926099743,"mark green","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","Yes","No","No","policymaker","policymaker",1,0.0653095843935539,"16"
"2722",533690853,"mark greeven","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",3,0.672591242261973,"4"
"2723",581760903,"mark griswold","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
"2724",1303214705,"mark hallenbeck","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2725",2203743415,"mark handley","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2726",222557008,"mark harris","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"2727",2589679012,"mark hepokoski","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1.00241704783613,"3"
"2728",2408750965,"mark hurst","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.951091334535272,"19"
"2730",4089535841,"mark ingram","Male","He","Black/African","Yes","urm_male","urm_he","No","No","No","No","No","Yes","No","celebrity","celebrity",1,1,"43"
"2731",1682161955,"mark j mulligan","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",7,1.00241704783613,"3"
"2732",1004179585,"mark jarrett","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","Yes","No","No","practitioner","practitioner",2,1.09614194347019,"9"
"2733",1669548310,"mark jones","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",5,0.808206106870229,"7"
"2734",3834470390,"mark kortepeter","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.951091334535272,"19"
"2735",3165230583,"mark lawrence schrad","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2736",2541528152,"mark lennihan","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",1,0.518430948681574,"2"
"2737",2124950954,"mark levin","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","Yes","No","industry_expert","industry_expert",3,0.450636132315522,"47"
"2738",2009575751,"mark levine","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,0.951091334535272,"19"
"2739",1652311605,"mark lewis","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2740",4262524554,"mark lurie","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",2,0.63551249429112,"5"
"2741",2277065090,"mark mcclellan","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,0.951091334535272,"19"
"2742",147017069,"mark miller","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",2,0.518430948681574,"2"
"2743",1346321695,"mark naison","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2745",1245736629,"mark rosenberg","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,1.2464403659791,"45"
"2746",1471274854,"mark rumble","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","No","not_available","not_available",1,1.80254452926209,"33"
"2747",1403012503,"mark rupp","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",3,0.951091334535272,"19"
"2748",3178543939,"mark s sklansky","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",1,0.751060220525869,"21"
"2749",2523241676,"mark simon","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"2750",2498791815,"mark slifka","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",4,0.63551249429112,"5"
"2751",855946646,"mark smith","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",1,0.518430948681574,"2"
"2752",307366798,"mark smolinski","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,1.2464403659791,"45"
"2753",2558228420,"mark steyn","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","No","No","Yes","journalist","journalist",2,0.518430948681574,"2"
"2754",3340140379,"mark t esper","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",5,0.808206106870229,"7"
"2755",2472843360,"mark veitch","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,0.951091334535272,"19"
"2756",129657308,"mark wilson","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.951091334535272,"19"
"2757",4019603409,"mark woolhouse","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",29,1.07294317217981,"15"
"2758",2582331810,"mark zuckerberg","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",1,0.530160155665319,"18"
"2759",907255286,"markus brunnermeier","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.513382935549328,"22"
"2760",1882030038,"marlow hernandez","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",1,0.751060220525869,"21"
"2761",1406585052,"marryum mahmood","Female","She","Middle Eastern","Yes","urm_female","urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,1,"32"
"2762",1697096177,"marsha cohen","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","Yes","No","No","non_public_health_researcher","policymaker",1,1.1265903307888,"30"
"2763",1303589841,"marshall lyon","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",2,1.00241704783613,"3"
"2764",1387889972,"marshall prunty","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"2765",3378330477,"marshall steinbaum","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",3,0.672591242261973,"4"
"2766",3938438133,"marshall watson","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",2,0.530160155665319,"18"
"2767",1915269575,"marta feldmesser","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",3,1.64965012722646,"6"
"2768",1087311042,"martha kumar","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.204834605597964,"31"
"2770",3626225670,"martha mcsally","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","Yes","No","No","No","policymaker","policymaker",9,2.59115776081425,"37"
"2771",2308220540,"martin blaser","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,1.2464403659791,"45"
"2772",3119762256,"martin carballo","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","No","No","No","No","No","No","public_health_researcher","public_health_researcher",1,0.63551249429112,"5"
"2773",3871506047,"martin cetron","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",34,0.951091334535272,"19"
"2774",2147449864,"martin fenstersheib","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",8,0.951091334535272,"19"
"2775",2699403105,"martin hibberd","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",4,1.2464403659791,"45"
"2776",364651867,"martin makary","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",14,0.951091334535272,"19"
"2777",3554762025,"martin marshall","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",5,1.2464403659791,"45"
"2778",3485973995,"martin mckee","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,0.951091334535272,"19"
"2779",3225068751,"martin s hirsch","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",2,0.951091334535272,"19"
"2780",1395105750,"martin wachs","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.513382935549328,"22"
"2781",1975029338,"martin weller","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",1,0.530160155665319,"18"
"2782",438969812,"martin zand","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,1.2464403659791,"45"
"2783",2764125551,"marty conway","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","Yes","No","No","policymaker","policymaker",1,0.0653095843935539,"16"
"2784",2075887126,"marty stallone","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"2785",1249720005,"marty walsh","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"2786",4060490598,"marvin malek","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",1,1.2464403659791,"45"
"2787",1427537923,"marvin seppala","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2789",3412282480,"mary bousted","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",7,0.614503816793893,"27"
"2790",2068115732,"mary cushman","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2791",1093064580,"mary e schmidt","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","Yes","No","No","public_health_researcher","public_health_researcher",1,0.726832471476648,"24"
"2792",2049386898,"mary gallagher","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",2,0.887079000621106,"32"
"2793",844823939,"mary hunter mcdonnell","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.887079000621106,"32"
"2794",2777622567,"mary louise mclaws","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",4,1.2674141221374,"10"
"2795",1232292487,"mary lovely","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",4,0.887079000621106,"32"
"2796",2224926534,"mary prunicki","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2797",3415609075,"mary stevenson","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2798",574227868,"mary tinetti","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",1,1.2674141221374,"10"
"2799",2065614487,"mary walter","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","No","No","No","No","Yes","journalist","journalist",1,1.10925817185359,"13"
"2800",1164246464,"mary ziegler","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.204834605597964,"31"
"2801",4015936134,"marybeth davis baggett","Female","She","White/European","No","non_urm_female","non_urm_she","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",14,0.887079000621106,"32"
"2802",2611854291,"marybeth sexton","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.64965012722646,"6"
"2803",1420090002,"marynia kolak","Female","She","White/European","No","non_urm_female","non_urm_she","Yes","No","No","Yes","No","No","No","public_health_researcher","policymaker",2,0.788613231552163,"39"
"2804",2786567734,"massimiliano panarari","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2805",1167424125,"massimo galli","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",18,1.00241704783613,"3"
"2806",2627815178,"massimo zambon","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"2807",1155473579,"mathew mcdougall","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","No","Yes","No","No","industry_expert","industry_expert",1,0.547501843000166,"8"
"2808",1717501155,"matija snuderl","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2809",2918995526,"matshidiso moeti","Female","She","Black/African","Yes","urm_female","urm_she","Yes","Yes","No","Yes","No","No","No","public_health_researcher","policymaker",7,1,"10"
"2810",1163264087,"matt blaze","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","Yes","No","No","non_public_health_researcher","industry_expert",1,0.530160155665319,"18"
"2811",2730508151,"matt brim","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","No","No","No","No","non_public_health_researcher","non_public_health_researcher",1,0.672591242261973,"4"
"2812",2058570260,"matt frieman","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2813",3261819971,"matt gaetz","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",1,0.808206106870229,"7"
"2814",1371224506,"matt hancock","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",12,0.808206106870229,"7"
"2815",114263594,"matt mccarthy","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",7,1.00241704783613,"3"
"2816",2058389495,"matt schlapp","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","Yes","No","No","policymaker","policymaker",1,0.0653095843935539,"16"
"2817",2528153826,"matt shatzkin","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","Yes","Yes","No","No","No","non_public_health_researcher","policymaker",1,0.513382935549328,"22"
"2818",1514403706,"matt willis","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","Yes","Yes","No","No","public_health_researcher","policymaker",2,1.2464403659791,"45"
"2819",86223103,"matteo salvini","Male","He","White/European","No","non_urm_male","non_urm_he","No","No","No","Yes","No","No","No","policymaker","policymaker",2,0.808206106870229,"7"
"2820",675245764,"matthew abinante","Male","He","White/European","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"2821",2618355773,"matthew aldrich","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
"2822",786041964,"matthew bai","Male","He","East Asian","No","non_urm_male","non_urm_he","No","Yes","No","No","No","No","No","practitioner","practitioner",1,1.93632713104326,"1"
"2823",1366140889,"matthew baldwin","Male","He","White/European","No","non_urm_male","non_urm_he","Yes","Yes","No","No","No","No","No","public_health_researcher","public_health_researcher",1,1.00241704783613,"3"
